Category Id;Category Name
7028;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Comfort & Cruiser Bikes
11831;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Electric Bicycles
11830;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Fixed Gear Bikes
7029;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Folding Bikes
1602;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Hybrid Bikes
7049;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Kids Bikes
1603;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Mountain Bikes
1604;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Road Bikes
11833;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Tandem Bikes
11832;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes / Unicycles
11843;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Baskets
11844;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Bells & Horns
11836;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Frames
11837;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Handlebars
11845;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Mirrors
11846;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Other Bike parts
11838;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Pedals
13205;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Saddle Covers
13204;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Saddles
11842;Sports & Outdoors / Outdoor Recreation / Cycling / Bikes Parts / Tires
13208;Sports & Outdoors / Outdoor Recreation / Cycling / Cycling Clothing / Bike Helmets
13206;Sports & Outdoors / Outdoor Recreation / Cycling / Cycling Clothing / Cycling Gloves
10100283;Sports & Outdoors / Outdoor Recreation / Cycling / Cycling Clothing / Cycling Jersey
10100284;Sports & Outdoors / Outdoor Recreation / Cycling / Cycling Clothing / Cycling Shoes
10100285;Sports & Outdoors / Outdoor Recreation / Cycling / Cycling Clothing / Cycling Sunglasses
13207;Sports & Outdoors / Outdoor Recreation / Cycling / Cycling Clothing / Face Mask
11881;Sports & Outdoors / Outdoor Recreation / Fishing / Accessories
11876;Sports & Outdoors / Outdoor Recreation / Fishing / Fishing Lines
11880;Sports & Outdoors / Outdoor Recreation / Fishing / Fishing Nets
11874;Sports & Outdoors / Outdoor Recreation / Fishing / Fishing Reels
11875;Sports & Outdoors / Outdoor Recreation / Fishing / Fishing Rod & Reel Sets
11873;Sports & Outdoors / Outdoor Recreation / Fishing / Fishing Rods
11878;Sports & Outdoors / Outdoor Recreation / Fishing / Fishing Tackles
11879;Sports & Outdoors / Outdoor Recreation / Fishing / GPS & Fishfinders
11877;Sports & Outdoors / Outdoor Recreation / Fishing / Lures & Baits
13149;Sports & Outdoors / Outdoor Recreation / Inline & Roller Skates / Helmets
11869;Sports & Outdoors / Outdoor Recreation / Inline & Roller Skates / Ice Skates
7224;Sports & Outdoors / Outdoor Recreation / Inline & Roller Skates / Inline Skates
13150;Sports & Outdoors / Outdoor Recreation / Inline & Roller Skates / Protective Pads
7225;Sports & Outdoors / Outdoor Recreation / Inline & Roller Skates / Roller Skates
7226;Sports & Outdoors / Outdoor Recreation / Inline & Roller Skates / Skates Parts
11862;Sports & Outdoors / Outdoor Recreation / Scooters / Electric Scooters
11864;Sports & Outdoors / Outdoor Recreation / Scooters / Electric Unicycles
11861;Sports & Outdoors / Outdoor Recreation / Scooters / Kick Scooters
11863;Sports & Outdoors / Outdoor Recreation / Scooters / Self Balancing Scooters
11909;Sports & Outdoors / Outdoor Recreation / Shooting / Air Guns / Guns
11910;Sports & Outdoors / Outdoor Recreation / Shooting / Air Guns / Pellets
11912;Sports & Outdoors / Outdoor Recreation / Shooting / Airsoft Guns / Guns
11913;Sports & Outdoors / Outdoor Recreation / Shooting / Airsoft Guns / Pellets
11919;Sports & Outdoors / Outdoor Recreation / Shooting / Archery
11914;Sports & Outdoors / Outdoor Recreation / Shooting / Optics
11916;Sports & Outdoors / Outdoor Recreation / Shooting / Paintball / Guns
11917;Sports & Outdoors / Outdoor Recreation / Shooting / Paintball / Pellets
11907;Sports & Outdoors / Outdoor Recreation / Shooting / Protective gear
11918;Sports & Outdoors / Outdoor Recreation / Shooting / Slingshots
13147;Sports & Outdoors / Outdoor Recreation / Skateboards / Helmets
13148;Sports & Outdoors / Outdoor Recreation / Skateboards / Protective Pads
11865;Sports & Outdoors / Outdoor Recreation / Skateboards / Ramps & Rails
7219;Sports & Outdoors / Outdoor Recreation / Skateboards / Skateboard Parts
7220;Sports & Outdoors / Outdoor Recreation / Skateboards / Skateboards
12016;Sports & Outdoors / Sports Apparel / Boys / Accessories
13156;Sports & Outdoors / Sports Apparel / Boys / Bags
12008;Sports & Outdoors / Sports Apparel / Boys / Clothing / Compression
13241;Sports & Outdoors / Sports Apparel / Boys / Clothing / Hoodies
12013;Sports & Outdoors / Sports Apparel / Boys / Clothing / Jackets
13262;Sports & Outdoors / Sports Apparel / Boys / Clothing / Jerseys / Basketball
13261;Sports & Outdoors / Sports Apparel / Boys / Clothing / Jerseys / Football
12011;Sports & Outdoors / Sports Apparel / Boys / Clothing / Pants
12012;Sports & Outdoors / Sports Apparel / Boys / Clothing / Shorts
12014;Sports & Outdoors / Sports Apparel / Boys / Clothing / Swimwear
12010;Sports & Outdoors / Sports Apparel / Boys / Clothing / T-Shirts & Tops
12015;Sports & Outdoors / Sports Apparel / Boys / Clothing / Uniforms
11992;Sports & Outdoors / Sports Apparel / Girls / Accessories
13155;Sports & Outdoors / Sports Apparel / Girls / Bags
11982;Sports & Outdoors / Sports Apparel / Girls / Clothing / Compression
11988;Sports & Outdoors / Sports Apparel / Girls / Clothing / Dresses
13239;Sports & Outdoors / Sports Apparel / Girls / Clothing / Hoodies
11987;Sports & Outdoors / Sports Apparel / Girls / Clothing / Jackets
13260;Sports & Outdoors / Sports Apparel / Girls / Clothing / Jerseys / Basketball
13259;Sports & Outdoors / Sports Apparel / Girls / Clothing / Jerseys / Football
11985;Sports & Outdoors / Sports Apparel / Girls / Clothing / Pants
11986;Sports & Outdoors / Sports Apparel / Girls / Clothing / Shorts
11989;Sports & Outdoors / Sports Apparel / Girls / Clothing / Skirts
11984;Sports & Outdoors / Sports Apparel / Girls / Clothing / Sports Bras
11990;Sports & Outdoors / Sports Apparel / Girls / Clothing / Swimwear
11983;Sports & Outdoors / Sports Apparel / Girls / Clothing / T-Shirts & Tops
11991;Sports & Outdoors / Sports Apparel / Girls / Clothing / Uniforms
13233;Sports & Outdoors / Sports Apparel / Men / Accessories / Belts
13226;Sports & Outdoors / Sports Apparel / Men / Accessories / Hats & Caps
13230;Sports & Outdoors / Sports Apparel / Men / Accessories / Headbands
13228;Sports & Outdoors / Sports Apparel / Men / Accessories / Sleeves
13232;Sports & Outdoors / Sports Apparel / Men / Accessories / Socks
13227;Sports & Outdoors / Sports Apparel / Men / Accessories / Sunglasses
13231;Sports & Outdoors / Sports Apparel / Men / Accessories / Underwears
13229;Sports & Outdoors / Sports Apparel / Men / Accessories / Wristbands
13235;Sports & Outdoors / Sports Apparel / Men / Bags / Drawstring Bags
13237;Sports & Outdoors / Sports Apparel / Men / Bags / Gym Totes
13234;Sports & Outdoors / Sports Apparel / Men / Bags / Sport Backpacks
13236;Sports & Outdoors / Sports Apparel / Men / Bags / Sport Duffels
11961;Sports & Outdoors / Sports Apparel / Men / Clothing / Compression
13224;Sports & Outdoors / Sports Apparel / Men / Clothing / Hoodies
7546;Sports & Outdoors / Sports Apparel / Men / Clothing / Jackets
11964;Sports & Outdoors / Sports Apparel / Men / Clothing / Jerseys / Basketball
11965;Sports & Outdoors / Sports Apparel / Men / Clothing / Jerseys / Cycling
11963;Sports & Outdoors / Sports Apparel / Men / Clothing / Jerseys / Football
7542;Sports & Outdoors / Sports Apparel / Men / Clothing / Pants
13225;Sports & Outdoors / Sports Apparel / Men / Clothing / Rashguards
11966;Sports & Outdoors / Sports Apparel / Men / Clothing / Shorts
7553;Sports & Outdoors / Sports Apparel / Men / Clothing / Swimwear / Swim Shorts
7552;Sports & Outdoors / Sports Apparel / Men / Clothing / Swimwear / Swim Trunks
7545;Sports & Outdoors / Sports Apparel / Men / Clothing / T-Shirts & Tops
13219;Sports & Outdoors / Sports Apparel / Women / Accessories / Belts
13212;Sports & Outdoors / Sports Apparel / Women / Accessories / Hats & Caps
13216;Sports & Outdoors / Sports Apparel / Women / Accessories / Headbands
13214;Sports & Outdoors / Sports Apparel / Women / Accessories / Sleeves
13218;Sports & Outdoors / Sports Apparel / Women / Accessories / Socks
13213;Sports & Outdoors / Sports Apparel / Women / Accessories / Sunglasses
13217;Sports & Outdoors / Sports Apparel / Women / Accessories / Underwears
13215;Sports & Outdoors / Sports Apparel / Women / Accessories / Wristbands
13221;Sports & Outdoors / Sports Apparel / Women / Bags / Drawstring Bags
13223;Sports & Outdoors / Sports Apparel / Women / Bags / Gym Totes
13220;Sports & Outdoors / Sports Apparel / Women / Bags / Sport Backpacks
13222;Sports & Outdoors / Sports Apparel / Women / Bags / Sport Duffels
11937;Sports & Outdoors / Sports Apparel / Women / Clothing / Compression
13209;Sports & Outdoors / Sports Apparel / Women / Clothing / Hoodies
7516;Sports & Outdoors / Sports Apparel / Women / Clothing / Jackets
11940;Sports & Outdoors / Sports Apparel / Women / Clothing / Jerseys / Basketball
11941;Sports & Outdoors / Sports Apparel / Women / Clothing / Jerseys / Cycling
11939;Sports & Outdoors / Sports Apparel / Women / Clothing / Jerseys / Football
7511;Sports & Outdoors / Sports Apparel / Women / Clothing / Pants
13210;Sports & Outdoors / Sports Apparel / Women / Clothing / Rashguards
11943;Sports & Outdoors / Sports Apparel / Women / Clothing / Shorts
11944;Sports & Outdoors / Sports Apparel / Women / Clothing / Skirts & Dresses
11942;Sports & Outdoors / Sports Apparel / Women / Clothing / Sports Bras
13211;Sports & Outdoors / Sports Apparel / Women / Clothing / Swimwear
7513;Sports & Outdoors / Sports Apparel / Women / Clothing / T-Shirts & Tops
12109;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Boxing Gym Equipment
12110;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Boxing Pads
12106;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Gloves / Boxing Gloves
12107;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Gloves / MMA Gloves
12108;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Hand Wraps
12111;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Kicking Targets
12114;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Martial Art Equipment
12115;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Martial Art Uniform
12112;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Protective Gear
12113;Sports & Outdoors / Sports Equipment / Boxing, Martial Arts & MMA / Punching Bags & Accessories
11898;Sports & Outdoors / Sports Equipment / Golf / Accessories / Ball markers
11899;Sports & Outdoors / Sports Equipment / Golf / Accessories / Ball retrievers
11900;Sports & Outdoors / Sports Equipment / Golf / Accessories / Divot tools
11896;Sports & Outdoors / Sports Equipment / Golf / Accessories / Golf Carts
11901;Sports & Outdoors / Sports Equipment / Golf / Accessories / Headcovers
11897;Sports & Outdoors / Sports Equipment / Golf / Accessories / Tees
11902;Sports & Outdoors / Sports Equipment / Golf / Accessories / Towels
11903;Sports & Outdoors / Sports Equipment / Golf / Accessories / Umbrellas
11893;Sports & Outdoors / Sports Equipment / Golf / Bags & Covers
11892;Sports & Outdoors / Sports Equipment / Golf / Balls
11890;Sports & Outdoors / Sports Equipment / Golf / Clubs / Chippers
11891;Sports & Outdoors / Sports Equipment / Golf / Clubs / Complete Sets
11888;Sports & Outdoors / Sports Equipment / Golf / Clubs / Drivers
11889;Sports & Outdoors / Sports Equipment / Golf / Clubs / Fairway Woods
11887;Sports & Outdoors / Sports Equipment / Golf / Clubs / Hybrids
11884;Sports & Outdoors / Sports Equipment / Golf / Clubs / Irons
11886;Sports & Outdoors / Sports Equipment / Golf / Clubs / Putters
11885;Sports & Outdoors / Sports Equipment / Golf / Clubs / Wedges
11894;Sports & Outdoors / Sports Equipment / Golf / GPS & Range finder
11904;Sports & Outdoors / Sports Equipment / Golf / Gloves
11905;Sports & Outdoors / Sports Equipment / Golf / Training Equipment
6718;Sports & Outdoors / Sports Equipment / Racket Sports / Badminton / Bags & Covers
11760;Sports & Outdoors / Sports Equipment / Racket Sports / Badminton / Grips & Tapes
6719;Sports & Outdoors / Sports Equipment / Racket Sports / Badminton / Nets
6717;Sports & Outdoors / Sports Equipment / Racket Sports / Badminton / Rackets
11758;Sports & Outdoors / Sports Equipment / Racket Sports / Badminton / Shuttlecocks
13141;Sports & Outdoors / Sports Equipment / Racket Sports / Badminton / Strings
6840;Sports & Outdoors / Sports Equipment / Racket Sports / Squash / Bags & Covers
6832;Sports & Outdoors / Sports Equipment / Racket Sports / Squash / Balls
1462;Sports & Outdoors / Sports Equipment / Racket Sports / Squash / Rackets
6712;Sports & Outdoors / Sports Equipment / Racket Sports / Table Tennis / Bags & Covers
6710;Sports & Outdoors / Sports Equipment / Racket Sports / Table Tennis / Balls
6713;Sports & Outdoors / Sports Equipment / Racket Sports / Table Tennis / Bats
6711;Sports & Outdoors / Sports Equipment / Racket Sports / Table Tennis / Nets
6714;Sports & Outdoors / Sports Equipment / Racket Sports / Table Tennis / Tables
6688;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Balls
11756;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Court Equipment
6689;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Equipment Bags
6687;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Grips & Tapes
6690;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Rackets
13140;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Strings
6691;Sports & Outdoors / Sports Equipment / Racket Sports / Tennis / Training Equipment
11785;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Baseballs
11784;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Bats
11787;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Batting Gloves
11789;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Equipment Bags
11786;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Gloves & Mitts
11790;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Protective Gear
11788;Sports & Outdoors / Sports Equipment / Team Sports / Baseball / Training Equipment
11771;Sports & Outdoors / Sports Equipment / Team Sports / Basketball / Basketball Hoops
6911;Sports & Outdoors / Sports Equipment / Team Sports / Basketball / Basketballs
11777;Sports & Outdoors / Sports Equipment / Team Sports / Basketball / Equipment Bags
11773;Sports & Outdoors / Sports Equipment / Team Sports / Basketball / Protective Gear
11772;Sports & Outdoors / Sports Equipment / Team Sports / Basketball / Training Equipment
13145;Sports & Outdoors / Sports Equipment / Team Sports / Cheerleading / Banners & Suppliers
13142;Sports & Outdoors / Sports Equipment / Team Sports / Cheerleading / Mascot Costumes
13143;Sports & Outdoors / Sports Equipment / Team Sports / Cheerleading / Megaphones
13144;Sports & Outdoors / Sports Equipment / Team Sports / Cheerleading / Poms & Accessories
1610;Sports & Outdoors / Sports Equipment / Team Sports / Cricket / Accessories
1613;Sports & Outdoors / Sports Equipment / Team Sports / Cricket / Balls
6952;Sports & Outdoors / Sports Equipment / Team Sports / Cricket / Bats
6953;Sports & Outdoors / Sports Equipment / Team Sports / Cricket / Gloves
11769;Sports & Outdoors / Sports Equipment / Team Sports / Football / Equipment Bags
8348;Sports & Outdoors / Sports Equipment / Team Sports / Football / Footballs
11761;Sports & Outdoors / Sports Equipment / Team Sports / Football / Goalkeeper Gloves
11763;Sports & Outdoors / Sports Equipment / Team Sports / Football / Goals & Nets
11762;Sports & Outdoors / Sports Equipment / Team Sports / Football / Shin Guards
11764;Sports & Outdoors / Sports Equipment / Team Sports / Football / Training Equipment
11793;Sports & Outdoors / Sports Equipment / Team Sports / Gymnastics / Accessories
11794;Sports & Outdoors / Sports Equipment / Team Sports / Gymnastics / Mats & Flooring
11795;Sports & Outdoors / Sports Equipment / Team Sports / Gymnastics / Training Equipment
11796;Sports & Outdoors / Sports Equipment / Team Sports / Gymnastics / Uniform
11799;Sports & Outdoors / Sports Equipment / Team Sports / Hockey / Balls & Pucks
